,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,PRON,VERB,DET,NOUN,ADP,PRON,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,
<mv>|V|PR|3S|IND|@FS-STA,PERS|M|3S|ACC|@ACC>-PASS,<mv>|V|PR|3S|IND|@FS-STA,<quant>|DET|M|S|@>N,<np-idf>|N|M|S|@<ACC,PRP|@N<,PERS|M/F|1S|PIV|@P<,<mv>|V|INF|@ICL-AUX<,<dem>|DET|F|S|@>N,<np-def>|N|F|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,
ROOT = Olha,expl = tem,xcomp = Olha,det = trabalho,obj = tem,case = mim,obl = fazer,xcomp = tem,det = semana,obj = fazer,punct = Olha,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Não,consigo,enchergar,nada,sem,esses,óculos,.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,VERB,PRON,ADP,DET,SYM,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,
ADV,<mv>|V|PR|1S|IND|@FS-STA,<mv>|V|INF|@ICL-<ACC,<quant>|INDP|M|S|@<ACC,PRP|@<ADVL,<dem>|DET|M|P|@>N,<np-def>|N|M|P|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,
advmod = consigo,ROOT = consigo,xcomp = consigo,obj = enchergar,case = óculos,det = óculos,obl = enchergar,punct = consigo,#ERROR!,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoje,a,noite,vou,dirijir,até,minha,cidade,.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,DET,NOUN,AUX,VERB,ADP,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
ADV|@ADVL>,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@SUBJ>,<aux>|V|PS|3S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,PRP|@<ADVL,<poss>|DET|F|S|@>N,<np-def>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
advmod = dirijir,det = noite,nsubj = dirijir,aux = dirijir,ROOT = dirijir,case = cidade,det = cidade,obl = dirijir,punct = dirijir,#ERROR!,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gentilesa,gera,gentilesa,.,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,VERB,ADJ,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,,
<np-idf>|N|F|S|@SUBJ>,<mv>|V|PR|3S|IND|@FS-STA,ADJ|F|S|@N<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,,
nsubj = gera,ROOT = gera,amod = gera,punct = gera,#ERROR!,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,médico,usou,o,aparelho,de,midir,preção,na,consulta,.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,VERB,DET,NOUN,ADP,VERB,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<mv>|V|PS|3S|IND|@FS-STA,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@<ACC,PRP|@N<ARG,<mv>|V|INF|@ICL-P<,<np-idf>|N|F|S|@<ACC,PRP|@N<,<np-idf>|N|F|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,
det = médico,nsubj = usou,ROOT = usou,det = aparelho,obj = usou,mark = midir,acl = aparelho,obj = midir,obj = consulta,amod = preção,punct = usou,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,sr,.,deve,esperar,do,lado,de,fora,até,que,seja,atendido,.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,PUNCT,AUX,VERB,ADP,NOUN,ADP,ADV,ADP,SCONJ,AUX,VERB,PUNCT,SPACE,,,,,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,PU|@PU,<aux>|V|PR|3S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,PRP|@<ADVL,N|@P<,PRP|@N<,ADV|@P<,PRP|@A<,KS|@SUB,<aux>|V|PR|3S|SUBJ|@FS-<ACC,<pass>|<mv>|V|PCP|M|S|@ICL-AUX<,PU|@PU,_SP,,,,,,,,,,,,,
det = sr,ROOT = sr,punct = sr,aux = esperar,ROOT = esperar,case = lado,obl = esperar,case = fora,advmod = lado,mark = atendido,mark = atendido,aux:pass = atendido,advcl = esperar,punct = esperar,#ERROR!,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,dr,.,disse,que,irá,atender,vocês,agora,.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,PUNCT,VERB,SCONJ,AUX,VERB,NOUN,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,PU|@PU,<mv>|V|PS|3S|IND|@FS-STA,KS|@SUB,<aux>|V|FUT|3S|IND|@FS-<ACC,<mv>|V|INF|@ICL-AUX<,<np-idf>|N|M|S|@<ACC,<kc>|ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,
det = dr,ROOT = dr,punct = dr,ROOT = disse,mark = atender,aux = atender,ccomp = disse,obj = atender,advmod = vocês,punct = disse,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prof,.,",",quando,vai,ser,a,prova,?,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,PUNCT,PUNCT,ADV,AUX,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
PROP|F|S|@NPHR,PU|@PU,PU|@PU,<rel>|ADV|@ADVL>,<aux>|V|PR|3S|IND|@FS-N<,<mv>|V|INF|@ICL-AUX<,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@<SC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
nsubj = prova,punct = Prof,punct = Prof,advmod = ser,aux = ser,cop = prova,det = prova,ROOT = prova,punct = prova,#ERROR!,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obs,.,:,entreguem,os,trabalhos,até,a,semana,que,vem,.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,PUNCT,PUNCT,VERB,DET,SYM,ADP,DET,NOUN,PRON,VERB,PUNCT,SPACE,,,,,,,,,,,,,,,
PROP|M|S|@NPHR,PU|@PU,PU|@PU,<mv>|V|PR|3P|IND|@FS-STA,<artd>|ART|M|P|@>N,<np-def>|N|M|P|@<SUBJ,PRP|@<ADVL,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@P<,<rel>|INDP|F|S|@SUBJ>,<mv>|V|PR|3S|IND|@FS-N<,PU|@PU,_SP,,,,,,,,,,,,,,,
ROOT = Obs,punct = Obs,punct = Obs,ROOT = entreguem,det = trabalhos,nsubj = entreguem,case = semana,det = semana,nmod = trabalhos,nsubj = vem,acl:relcl = semana,punct = entreguem,#ERROR!,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atenção,!,O,diretor,irá,falar,agora,.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,PUNCT,DET,NOUN,AUX,VERB,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,
<np-idf>|N|F|S|@NPHR,PU|@PU,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<aux>|V|FUT|3S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,<kc>|ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,
ROOT = Atenção,punct = Atenção,det = diretor,nsubj = falar,aux = falar,ROOT = falar,advmod = falar,punct = falar,#ERROR!,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuidado,!,Piso,molhado,.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,PUNCT,NOUN,VERB,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,,
<np-idf>|N|M|S|@NPHR,PU|@PU,<np-idf>|N|M|S|@NPHR,<mv>|V|PCP|M|S|@ICL-N<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,,
ROOT = Cuidado,punct = Cuidado,ROOT = Piso,acl = Piso,punct = Piso,#ERROR!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viva,!,Encontramos,a,cura,!,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,PUNCT,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,
PROP|F|S|@NPHR,PU|@PU,<mv>|V|PR|1P|IND|@FS-STA,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,
ROOT = Viva,punct = Viva,ROOT = Encontramos,det = cura,obj = Encontramos,punct = Encontramos,#ERROR!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ufa,!,Acabamos,o,trabalho,.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,PUNCT,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,
<np-idf>|N|F|S|@NPHR,PU|@PU,<mv>|V|PR|1P|IND|@FS-STA,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,
ROOT = Ufa,punct = Ufa,ROOT = Acabamos,det = trabalho,obj = Acabamos,punct = Acabamos,#ERROR!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tudo,bem,",",farei,o,que,me,pediu,.,;),,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,ADV,PUNCT,VERB,X,PRON,PRON,VERB,PUNCT,PUNCT,SPACE,,,,,,,,,,,,,,,,,
<quant>|ADV|@>A,<quant>|ADV|@<ADVL,PU|@PU,<mv>|V|FUT|3S|IND|@FS-STA,PRON,<rel>|INDP|M|S|@SUBJ>,<refl>|PERS|M/F|1S|ACC|@ACC>,<mv>|V|PS|3S|IND|@FS-N<,PU|@PU,KC|@CO,_SP,,,,,,,,,,,,,,,,,
nsubj = farei,advmod = Tudo,punct = Tudo,ROOT = farei,det = que,obj = pediu,obj = pediu,ccomp = farei,punct = farei,ROOT = ;),#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Até,mais,",",beijos,.,;,*,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADP,NOUN,PUNCT,NOUN,PUNCT,PUNCT,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
PRP|@ADVL>,N|M|S|@P<,PU|@PU,<np-idf>|N|M|P|@P<,PU|@PU,PU|@PU,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
case = mais,advmod = beijos,punct = mais,ROOT = beijos,punct = beijos,punct = beijos,ROOT = *,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Só,poderei,sair,do,trabalho,à,s,19,horas,.,:/,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,VERB,DET,NOUN,ADP,DET,NUM,NOUN,PUNCT,VERB,SPACE,,,,,,,,,,,,,,,,
ADV|@ADVL>,<mv>|V|PS|1S|IND|@FS-STA,<mv>|V|INF|@ICL-<ACC,<arti>|ART|M|S|@>N,<np-idf>|N|M|S|@<ACC,<sam->|PRP|@<ADVL,<-sam>|<artd>|ART|@>N,<card>|NUM|F|P|@>N,<np-def>|N|F|P|@P<,PU|@PU,<mv>|V|PS|3S|IND|@FS-STA,_SP,,,,,,,,,,,,,,,,
advmod = poderei,ROOT = poderei,xcomp = poderei,case = trabalho,obl = sair,case = horas,det = horas,nummod = horas,obl = sair,punct = poderei,ROOT = :/,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nunca,esperaria,isso,de,vocês,.,T_T,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,PRON,ADP,NOUN,PUNCT,PROPN,SPACE,,,,,,,,,,,,,,,,,,,,
ADV|@ADVL>,<mv>|V|PR|3S|IND|@FS-STA,<dem>|INDP|M|S|@<ACC,PRP|@N<,<np-idf>|N|F|S|@P<,PU|@PU,PROP|M|S|@SUBJ>,_SP,,,,,,,,,,,,,,,,,,,,
advmod = esperaria,ROOT = esperaria,obj = esperaria,case = vocês,nmod = isso,punct = esperaria,ROOT = T_T,#NAME?,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uai,",",mas,isso,não,faz,sentido,.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,PUNCT,CCONJ,PRON,ADV,VERB,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,
PROP|M|S|@SUBJ>,PU|@PU,<co-fcl>|<co-fmc>|<co-vfin>|KC|@CO,<dem>|INDP|M|S|@SUBJ>,ADV,<mv>|V|PR|3S|IND|@FS-STA,<np-idf>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,
ROOT = Uai,punct = faz,cc = faz,nsubj = faz,advmod = faz,conj = Uai,obj = faz,punct = Uai,#ERROR!,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eita,",",é,sério,que,ele,sofreu,um,acidente,?,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,PUNCT,VERB,ADJ,SCONJ,PRON,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,
<np-idf>|N|F|S|@NPHR,PU|@PU,<mv>|V|PR|3S|IND|@FS-STA,ADJ|M|S|@<SC,KS|@SUB,PERS|M|3S|NOM|@SUBJ>,<mv>|V|PS|3S|IND|@FS-N<,<arti>|ART|M|S|@>N,<np-idf>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,,,
nsubj = sério,punct = Eita,cop = sério,ROOT = sério,mark = sofreu,nsubj = sofreu,csubj = sério,det = acidente,obj = sofreu,punct = sério,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tá,tirando,uma,com,a,minha,cara,?,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUX,VERB,DET,ADP,DET,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,
<aux>|V|PR|3S|IND|@FS-STA,<mv>|V|GER|@ICL-AUX<,<arti>|ART|F|S|@>N,PRP|@<ADVL,<artd>|ART|F|S|@>N,<poss>|DET|F|S|@>N,<np-def>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,
aux = tirando,ROOT = tirando,obj = tirando,case = cara,det = cara,det = cara,obl = tirando,punct = tirando,#ERROR!,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuidado,:,esse,post,é,NSFW,.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,PUNCT,DET,NOUN,VERB,PROPN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
<np-idf>|N|M|S|@NPHR,PU|@PU,<dem>|DET|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<mv>|V|PR|3S|IND|@FS-STA,PROP|M|S|@<SUBJ,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
ROOT = Cuidado,punct = Cuidado,det = post,nsubj = NSFW,cop = NSFW,parataxis = Cuidado,punct = Cuidado,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Se,a,gente,trocar,uma,ideia,",",talvez,funcione,.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCONJ,DET,NOUN,VERB,DET,NOUN,PUNCT,ADV,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,
KS|@SUB,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@SUBJ>,<mv>|V|PS|3S|IND|@FS-N<PRED,<arti>|ART|F|S|@>N,<np-idf>|N|F|S|@<ACC,PU|@PU,ADV|@>N,<np-idf>|N|M|S|@N<PRED,PU|@PU,_SP,,,,,,,,,,,,,,,,,
mark = trocar,det = gente,nsubj = trocar,ROOT = trocar,det = ideia,obj = trocar,punct = funcione,advmod = funcione,appos = ideia,punct = trocar,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ontem,à,tarde,",",a,equipe,fez,o,brainstorm,do,projeto,.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,ADP,ADV,PUNCT,DET,NOUN,VERB,DET,NOUN,ADJ,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,
ADV|@ADVL>,PRP|@A<,ADV|@P<,PU|@PU,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@SUBJ>,<mv>|V|PS|3S|IND|@FS-STA,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@<ACC,ADJ|M|S|@>N,<np-def>|N|M|S|@<ACC,PU|@PU,_SP,,,,,,,,,,,,,,,
advmod = fez,case = tarde,advmod = Ontem,punct = Ontem,det = equipe,nsubj = fez,ROOT = fez,det = brainstorm,obj = fez,case = projeto,nmod = brainstorm,punct = fez,#ERROR!,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preciso,dos,resultados,de,imediato,",",para,que,possa,ser,dado,o,feedback,.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOUN,VERB,NOUN,ADP,NOUN,PUNCT,ADP,SCONJ,AUX,AUX,VERB,DET,NOUN,PUNCT,SPACE,,,,,,,,,,,,,
<np-idf>|N|M|S|@SUBJ>,<mv>|V|PCP|M|P|@ICL-N<,<np-idf>|N|M|P|@<ACC,PRP|@N<,N|M|S|@P<,PU|@PU,PRP|@<ADVL,KS|@SUB,<aux>|V|PR|3S|SUBJ|@FS-<ACC,<aux>|V|INF|@ICL-AUX<,<pass>|<mv>|V|PCP|M|S|@ICL-AUX<,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@<SUBJ,PU|@PU,_SP,,,,,,,,,,,,,
ROOT = Preciso,acl = Preciso,obj = dos,case = imediato,nmod = resultados,punct = dos,mark = dado,mark = dado,aux = dado,aux:pass = dado,advcl = Preciso,det = feedback,nsubj:pass = dado,punct = Preciso,#ERROR!,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
To,do,:,listar,as,funcionalidades,do,sistema,.,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADP,ADV,PUNCT,VERB,DET,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
<sam->|PRP|@ADVL>,ADV|@N<,PU|@PU,<mv>|V|INF|@ICL-P<,<artd>|ART|F|P|@>N,<np-def>|N|F|P|@<ACC,PRP|@N<,<np-idf>|N|M|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
nsubj = listar,obj = To,punct = To,ROOT = listar,det = funcionalidades,obj = listar,case = sistema,nmod = funcionalidades,punct = listar,#ERROR!,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ou,",",bora,dar,um,rolê,mais,tarde,?,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNCT,PUNCT,ADV,VERB,DET,NOUN,ADV,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,,
KC|@CO,PU|@PU,ADV|@ADVL>,<mv>|V|INF|@ICL-<ACC,<arti>|ART|M|S|@>N,<np-idf>|N|M|S|@<ACC,<quant>|<KOMP>|ADV|@>A,ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,,,
cc = dar,punct = dar,aux = dar,ROOT = dar,det = rolê,obj = dar,advmod = tarde,amod = rolê,punct = dar,#ERROR!,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ai,mds,",",q,q,a,gente,vai,fazer,agora,?,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROPN,PROPN,PUNCT,ADP,ADP,DET,NOUN,AUX,VERB,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,
PROPN,PROPN,PU|@PU,<sam->|PRP|@ADVL>,<sam->|PRP|@N<,<artd>|ART|F|S|@>N,<np-def>|N|F|S|@P<,<aux>|V|PR|3S|IND|@FS-<ACC,<mv>|V|INF|@ICL-AUX<,<kc>|ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,
case = mds,obl = fazer,punct = fazer,cc = fazer,advmod = fazer,det = gente,nsubj = fazer,aux = fazer,ROOT = fazer,advmod = fazer,punct = fazer,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Não,sei,a,onde,fica,o,ponto,de,ônibus,.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,ADP,ADV,VERB,DET,NOUN,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,
ADV,<mv>|V|PS|1S|IND|@FS-STA,PRP|@<PIV,<rel>|ADV|@ADVL>,<mv>|V|PR|3S|IND|@FS-<ACC,<artd>|ART|M|S|@>N,<np-def>|N|M|S|@<SUBJ,PRP|@N<,<np-idf>|N|M|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,
advmod = sei,ROOT = sei,case = onde,advmod = fica,ccomp = sei,det = ponto,nsubj = fica,case = ônibus,nmod = ponto,punct = sei,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
O,pote,estava,emcima,da,mesa,.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
DET,NOUN,VERB,ADJ,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
<artd>|ART|M|S|@>N,<np-def>|N|M|S|@SUBJ>,<mv>|V|IMPF|3S|IND|@FS-STA,ADJ|F|S|@<SC,PRP|@N<,<np-idf>|N|F|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
det = pote,nsubj = emcima,cop = emcima,ROOT = emcima,case = mesa,obl = emcima,punct = emcima,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vou,ver,se,tem,alguma,tarefa,pra,mim,fazer,hoje,.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUX,VERB,SCONJ,VERB,DET,NOUN,ADP,AUX,VERB,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,
<aux>|V|PR|1S|IND|@FS-STA,<mv>|V|INF|@ICL-AUX<,KS|@SUB,<mv>|V|PR|3S|IND|@FS-<ACC,<quant>|DET|F|S|@>N,<np-idf>|N|F|S|@<ACC,PRP|@N<,<aux>|V|INF|@ICL-P<,<mv>|V|INF|@ICL-<ACC,ADV|@<ADVL,PU|@PU,_SP,,,,,,,,,,,,,,,,
aux = ver,ROOT = ver,mark = tem,ccomp = ver,det = tarefa,obj = tem,case = mim,obl = fazer,xcomp = tem,advmod = fazer,punct = ver,#ERROR!,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoje,tinha,menas,pessoas,na,aula,do,que,ontem,.,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,VERB,NOUN,NOUN,ADP,NOUN,ADV,ADP,ADV,PUNCT,SPACE,,,,,,,,,,,,,,,,,
ADV|@ADVL>,<mv>|V|IMPF|3S|IND|@FS-STA,<np-idf>|N|F|P|@<ACC,<np-idf>|N|F|P|@<ACC,PRP|@N<,<np-idf>|N|F|S|@P<,ADV|@N<,PRP|@A<,ADV|@ADVL>,PU|@PU,_SP,,,,,,,,,,,,,,,,,
advmod = tinha,ROOT = tinha,det = pessoas,obj = tinha,amod = pessoas,amod = pessoas,dep = tinha,dep = tinha,advmod = que,punct = tinha,#ERROR!,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ontem,agente,foi,no,cinema,.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADV,ADV,VERB,ADP,NOUN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,,
ADV|@ADVL>,ADV|@ADVL>,<mv>|V|PS|3S|IND|@FS-STA,PRP|@<SC,<np-idf>|N|M|S|@<SC,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,,
advmod = foi,advmod = foi,cop = cinema,advmod = cinema,ROOT = cinema,punct = cinema,#ERROR!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vei,o,Ruan,ta,na,Disney,.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,DET,PROPN,ADV,ADP,PROPN,PUNCT,SPACE,,,,,,,,,,,,,,,,,,,,
<mv>|V|PS|3S|IND|@FS-STA,<artd>|ART|M|S|@>N,PROP|M|S|@SUBJ>,ADV|@>A,PRP|@<SA,PROP|M|S|@P<,PU|@PU,_SP,,,,,,,,,,,,,,,,,,,,
case = Ruan,det = Ruan,nsubj = ta,ROOT = ta,obj = ta,obj = ta,punct = ta,#ERROR!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fui,na,entrevista,",",mas,deu,ruim,.,A,vaga,já,havia,sido,preenchida,.,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERB,ADP,NOUN,PUNCT,CCONJ,VERB,NOUN,PUNCT,DET,NOUN,ADV,AUX,VERB,VERB,PUNCT,SPACE,,,,,,,,,,,,
